file	Main Script	alphabet	Common	Latin	Greek	Cyrillic	Armenian	Hebrew	Arabic	Syriac	Thaana	Devanagari	Bengali	Gurmukhi	Gujarati	Oriya	Tamil	Telugu	Kannada	Malayalam	Sinhala	Thai	Lao	Tibetan	Myanmar	Georgian	Hangul	Ethiopic	Cherokee	Canadian_Aboriginal	Ogham	Runic	Khmer	Mongolian	Hiragana	Katakana	Bopomofo	Han	Yi	Old_Italic	Gothic	Deseret	Inherited	Tagalog	Hanunoo	Buhid	Tagbanwa	Limbu	Tai_Le	Linear_B	Ugaritic	Shavian	Osmanya	Cypriot	Braille	Buginese	Coptic	New_Tai_Lue	Glagolitic	Tifinagh	Syloti_Nagri	Old_Persian	Kharoshthi	Balinese	Cuneiform	Phoenician	Phags_Pa	Nko	Sundanese	Lepcha	Ol_Chiki	Vai	Saurashtra	Kayah_Li	Rejang	Lycian	Carian	Lydian	Cham	Tai_Tham	Tai_Viet	Avestan	Egyptian_Hieroglyphs	Samaritan	Lisu	Bamum	Javanese	Meetei_Mayek	Imperial_Aramaic	Old_South_Arabian	Inscriptional_Parthian	Inscriptional_Pahlavi	Old_Turkic	Kaithi	Batak	Brahmi	Mandaic	Chakma	Meroitic_Cursive	Meroitic_Hieroglyphs	Miao	Sharada	Sora_Sompeng	Takri	Unknown
eng-engfbv.txt	Latin	 etoahnsirdlumywfgcp  b.vkI'TLJASG“”HBMW!E?zjD;YPx—:NC-FOR‘’0qZK()2U153V4768Q9X…é	28	53																																																																																																					
eng-enggnv.txt	Latin	 ethaonsirdluf mwycgb p.vkIA:TLGSBP?HMEKWNCFzDOxZR()q-YV!Q;jJU‘’æ	13	52																																																																																																					
eng-engjps.txt	Latin	 ethaonsirdlfum wy cgbpv.k;AI'ODLTR:H-JMGSBE?()zjW1NFP2xZCq43—658K9!Y07UVQ	23	51																																																																																																					
eng-engkjvcpb.txt	Latin	 ethaonsirdlufm wycgbp v.kAI:;LTJGBSH?MFWEjNO’zDPCxqRZY-()KU!VלרפאבגהוזחטיכשתקדמסעצנQ¶X[]	15	52				22																																																																																																	
eng-englee.txt	Latin	 ethaonsirdlfum ywc gbpv.kA;I:LT'JG-BS[]EM?z()ODHjWCx1NFP2ZqYR43K658—9!07U“”V°Q•	29	51																																																																																																					
eng-englsv.txt	Latin	 eotanhsirdl fumygcw bpv|HAk.I[]Y;WTMJ“”—GSB?DE-OLFjPzN:CxR!qZK’U()V‘Q…	20	51																																																																																																					
eng-englxxup.txt	Latin	 ethaonsirdlfmu wycg bpv.AkI;L:TJGSBHMEj?FzWDOxNP-’qRCZKYU!—()VQX	13	52																																																																																																					
eng-engnna.txt	Latin	  etoahisrnldwmyu.gf cpbkvTI'AGJ“”HYWSLB-?!PEM()RNFCDOj0/zx1[]2:qK47—’359Z8V6;Q#U‘=–	33	51																																																																																																					
eng-engnoy.txt	Latin	 ethoanisrdlmu f wycgpbv.k;AITJ!BGLFHSWO?Dj-MCR:P“”NExYzq'[]Z—KU()V172Q594368{}`	29	51																																																																																																					
eng-engoebcw.txt	Latin	 etoahsnird luwmyf gcpbv.kI’TJGL;‘AS–?WHBFCMj“”!PxYOE:DN-zqRZ()KUQV…	17	51																																																																																																					
eng-engoebus.txt	Latin	 etoahsnird luwmyf gcpbv.kITJGL;“”’AS–?WHBFCMj‘!PxYOE:DN-zqRZ()KUQV…	17	51																																																																																																					
eng-engoke.txt	Latin	 ethaon risdlfum wybcpgvA.kL;IMTBH:G()zSJWEPjxRON-?’KFYDZCq!UV“”[]0	17	50																																																																																																					
eng-engourb.txt	Latin	 eotahnisrdlu fmy wcgbp.vk[]AI·THS’“;GYM”BDWLJFPEj?:C'z-x!N‘RO()qK214Z530U76V8—9/Q#^	33	51																																																																																																					
eng-engPEV.txt	Latin	 etoahsnilrd uywmg.p bfkcv’IGTJASH“”YBjWCPD?NLME‘O2R-x0qz–1F3K457Z()U896½Q$V	25	51																																																																																																					
eng-engtnt.txt	Latin	 ethaons rdiylmwfucgvbp.Ik:ATGF?BCWPSxLHMYNEq()DOzRV ‘’ZUQ;[]Kj-	14	50																																																																																																					
eng-engULB.txt	Latin	 etoahnsirdluwmfy cgpb .vkITYSJA'G“”H;BWM?LEjFzDPNx—C!OR:ZqK-0U)(215V346789Qé[]	27	52																																																																																																					
eng-engwebp.txt	Latin	 etohansirdluwfmy cg bp.vkITY’“HAJ”S;GBMW?LEDFzjNP‘C!x:ORqZK-—U()VQ	16	51																																																																																																					
eng-engwebpb.txt	Latin	 etoahnsirdlufmwy cg bp.vkITLD’O“RHAJ”GS;BMW?YEFjzNP‘C!x:qZK-—U()VQ	16	51																																																																																																					
eng-engwebster.txt	Latin	 ethaonsirdlfmu wycgb pv.kAI:;LODTRJGSB-?HMEjWFz'NPCxqZKY()!UVQ	12	51																																																																																																					
eng-engwmb.txt	Latin	 etoahnsirdlufmwy cg bp.vkITLD’O“RH”AGS;JBMYW?EFzjNP‘!x:CKqZ-—U()V[]`Q'	20	51																																																																																																					
eng-engwmbb.txt	Latin	 etoahnsirdlufmwy cg bp.vkITLD’O“RH”AGS;JBMYW?EFjzNP‘!x:CKqZ-—U()V[]`Q'	20	51																																																																																																					
eng-engwyc2017.txt	Latin	 ethaonsidrl fmuwygcbp .vk;AI][LTJGSFB-MH?WEzjDPCxN!Z’ROqKYU/V()+1:‘2Q4èX360—	24	53																																																																																																					
eng-engwyc2018.txt	Latin	 ethoansirdl fmuwygcbpv.()k ;AILTGJ][SBMFH?jEWDz-PxC’!NRZOKYqU/V+Q‘:12X4è360—	24	53																																																																																																					
eng-engWycliffe.txt	Latin	 ethnoiasd rlu fycmwbpg.kA;YL`TJvGIMFSE?BWxjHCN!PORDzqZKV-':	11	49																																																																																																					
eng-engylt.txt	Latin	 ethaonisrd lfumgycwv bpAk.'IJ[];T—HGMS-?BLEFjWzDO:PCx!NRZqYK()UVQ	15	51																																																																																																					
enq-enq.txt	Latin	a oenipmklydt usgb. -DwjGJNK“”EPAS?BMI!TW‘:’YLŋO[]();U—430	21	37																																																																																																					
enq-enq2.txt	Latin	a  eoinpmkldytu sbg.DJw“”-rjAEGNKP?S'MIBLYTŋW:1!02O5R734()9U68	23	39																																																																																																					
epo-epo.txt	Latin	 aioenlrstjkudm pv f.ĝgbĉK;ŭcEzMhŝ:SJLDĵAVIT?PĈĥNBFGĤŜRHC-!OZĜU—)(’Ĵ][	15	55																																																																																																					
eri-eri.txt	Latin	 aenoiugr wtbldhmy fs.jkO-INAJY“”pTFS?EKPHGM‘B’W0‑UD1v27L!R4 5639:8	24	43																																																																																																					
ese-eseNT.txt	Latin	a jeiounycmhs ꞌpq.bJEñ td—M!¡:OPQAC;¿?S“B”HYDNTI012475l6Ñv()38r9gkR	25	42																																																																																																					
esk-eskNT.txt	Latin	aiu tnq skmlgrġpŋñhy.cvḷ łAe-ITJ“”̣UPoSC?NKQM!wdb‘’0EGB;zDH[]LR:x'Z—j()1F2Of54637Y	27	54																																							1																																																														
etr-etr.txt	Latin	a leio mdgsbänuh ëfö.ïAwGYDNySMEFBIHüUOÏWÄÖ()ËL![]Ü153-	13	42																																																																																																					
ewe-ewe.txt	Latin	 eaoilɔnwumsbktydɖ gƒ z.pvŋhfròãYMÃEx“N”ʋíɛẽKɣWèSI?D!àGLFBT;H‘é’ĩOƉ0:PZ-Ŋ V()RũÈ21U5ƐƔ3Ƒ4XÀ76Ʋ8õ9Ɔ[]óìẼ—–́…á	31	76																																							2																																																														
faa-faa.txt	Latin	a okeirsmpnu th. yfAKáYw̄í“”MPNHRóSIéE?T’‘FUW0()ú12O4Á53É[]9687ÚÍ:!Bg;	26	43																																							1																																																														
fai-fai.txt	Latin	 akinmoeudblw tsyá gf.KGYA“”NBSM?íF‘’!WIE0UTDL1()2ú45369O87:;	24	37																																																																																																					
far-far.txt	Latin	a inuekol sfrmt' dwg.bMJGNAS“”KBhCpPW?F!ITUDO‘’LRE:Hvjy()6	15	43																																																																																																					
ffm-ffm.txt	Latin	 aoien mudlɗktɓrw ygsb.jhfpc:LɲS'-NIKM—ƴOAYJ?Ɓ!PHB«»ETƊCŋRGFWDUƝ0Ƴ()–[]124…‹›6Ŋ	25	54																																																																																																					
for-for.txt	Latin	a inemtk gyupbow rs'.PK:AIWTNY-MES0UO142()53697$8?l	21	30																																																																																																					
fra-fra_fob.txt	Latin	" esatinrulodmcp év' fqh.gbj;àxèE-yÉJ:zADSICMLêP!?TëâOQNïBœVôHîGùRkFûçüKU()Z“Y""”‘w=1’Œ"	19	66																																																																																																					
fra-fraLSG.txt	Latin	 esatirnulodcmp év’ fhq.bgjàèxJ;É-y:IEzLDASCMP!êT?ëQâNVïBœHôîOGùRkFçûUüKZ…—()Y“”À–ÊÈ[]ÔŒ	19	69																																																																																																					
fra-francl.txt	Latin	" esatirnulodmcp évh’ fq .gbàjxè;y-:JzDASE IwYC«êL»MP!?TëâNïQœBV—ôîOHGùRçÉFû'üUZk[]""=()”‘*“XKÀ/–247Œ615…ÏÔÈ3Ê98ÂWË{}"	40	75																																																																																																					
fra-frasbl.txt	Latin	" esatirnulodmcp év'.h fq bgàjxèIyJz-«:LSDCA»êMY;TPÉE?ëNâVQBïH!OœRîôGùçkûFU""ZüK()`ÀÔ[]ÇÊ12È6—X395ŒÂ07"	28	72																																																																																																					
fue-fue.txt	Latin	 ao ienmultkɗr wdɓgy.hbjsfA'ŋc:Ypƴ»«MGTƁOJD?BNK!EHLRSWIP”Ɗ‟CFU0()ŊƳ“12[]46 ;-­73	28	52																																																																																																					
fuf-fuf.txt	Latin	 aoine umkldwɗrɓty hgsf.jb'AKƴ:p«ɲ»IOcƁSY*MJ?-!TEHBPNqWFR‹›ŋƊLDGzZ()ƝƳQCUxŊ	16	59																																																																																																					
fuh-fuhbkf.txt	Latin	 aoine umdɗlktrɓwy g.sbjhf'pc:LƴINASM—OJK?WƁTY!B«»PGHDƊCFRŋEU-()Ƴ[]0–4Ŋ1‹›62	24	52																																																																																																					
gah-gah.txt	Latin	 aieonlkmg tuvóázshí. púéLIÓNG:ZMKPASVÁH-ET10O27456U3Í89ÉÚ()w[];	21	43																																																																																																					
gai-gai.txt	Latin	a nmirtoeckŋ udg pɨb.wNlAsRIK“”M?TPWSU‘’ŊG0E!BDLO124C536978	20	39																																																																																																					
gam-gam.txt	Latin	 aenoilmkd pjgyurwb .stGJKNUAYPIBMDSE!?WT01L27O4R35689()-	19	38																																																																																																					
gaw-gaw.txt	Latin	 auenigm oldbhp ̱kṯḏ.tḵsyNAwKrqJD“”!I?PMOS‘’GELBHT0U-RY1WḎ42Q5[]3976()8;j'	27	46																																							1																																																														
gdn-gdn.txt	Latin	a iuenkmwoygbrp dts.MK G-I;NEA“”WPD‘’?SBTR0YO()127435Uv6:89!	25	35																																																																																																					
gdr-gdr.txt	Latin	 anɨeomkgtrdiy wupbsjl. 'ƗSYGTKM“”A!?RPBNWJ()‘’0OEID12U7L4-56389[]—:	28	40																																																																																																					
geb-geb.txt	Latin	 aignumreɨhbvk  ŋtdzs.pofMNBFwZAG“”K?PŊS!‘’HR0EITD12O4V5U3Ɨ697W()8:	23	44																																																																																																					
gfk-gfk.txt	Latin	 ainturegomh ksldbp. IwMG“NJ”WTKDASPH?!B:‘’ULER();jO0v[]—-146Z2x	23	41																																																																																																					
gfk-gfkh.txt	Latin	a intugrm ehloksbdp. IMwK“S”TNPWDA?H!GB:‘’UEJLR()jv;fO0[]x14—62ZF-	23	43																																																																																																					
gfk-gfks.txt	Latin	 anieturog mlkshbdp. IMwG“J”NPKATDWB?!SH:‘’UELR()jO;0[]—412639-	25	38																																																																																																					
ghs-ghs.txt	Latin	a ioetnm hrkubqspzd.gO DNQAHSMKP?BTIE!RG()0:1U4265—83-9Z7y;/L	23	38																																																																																																					
gia-gia.txt	Latin	 na irugyepkmw.tljN PTKJW“”hMY?‘’R0L12	12	26																																																																																																					
glk-glk.txt	Arabic	  یوهاندرمبتکسأشَ،زگ.لفخعپ‌جچ«ح:»قِطّآئ؟ !ُصظغض‹›ًْث؛()ذ-ؤ[]ـ	19						35																																		7																																																														
gmv-gmvNT.txt	Ethiopic	  ንይስታሳኢናዳኣዛ።ጊዴካቲማቴሲላዲኔሃራባጋዎኮዬርሄꬃቃኦዶሚኪጌኤኒሴዚፔያፌቤሺ“ኬꬂቶፆ፤ሶሱቦሜሮ”ሽሪቆኑሎዪሬዉሻጎዮሼሊፃኡሌቢዋ፥ዱጉ?ዖቂቻ!ፋሞኖምፂꬅሂቄፄኩጫፒꬆልዒፓሙꬊቱፖዔሁዓዜሾዝቺቾጪ‘’ዞꬋꬄቡፑፊጬጴሆዩጳዑꬌሹጮꬎፅቁሩዌጲፎብፁጄቼꬉፍዙꬑችጂጶጃጩꬓጆ-ፉሉክግትጁቅድጵꬔፕጱꬁዊኛ፡ዤቹ[]ዢዣ127()	16																									166																																																																													
gmv-gmvRNT.txt	Latin	a iseton dhkygmluzrb.pqwcfx7HI“YAX;”GK TN?!MPQSWDjB‘’EOFLZUC-R:[]()	18	49																																																																																																					
gng-gngNT.txt	Latin	 niaɛeb kuɔltmỳo'́ wr.shʼdpjŋgcUNf*̃Y:B«»KSAT?M-LPWIF‹›E!CGD;HŊO[]JƐ()íRáóñù	20	54																																							3																																																														
gnn-gnn.txt	Latin	a urnyiŋlhjdmkw tg äb'o.-pGḻeḏDYBsṉ“Ŋṯ”?W;MNL‘’CR0:Ḻ12S!74Ḏ5()6389TIEA	26	44																																																																																																					
gnw-gnwNT.txt	Latin	 eauriop ctvmɨyjn.bgsãhJdñ ü—'TEĩqíúCl:PẼAẽáYéMIS¿?NO‘’U-̃óR“”fzõBGDQũFLHĨZƗÑ()!¡ÁxVÃ;k26143Í	24	68																																							1																																																														
gof-gofENT.txt	Ethiopic	  ንይናሳታያ።ዳኣስ፥ጊሲዲቲባኢቴማላዴኔካሃኦዎኤኮራሂኒውዶዬሶጋኡሜቃሄዋሱኪዒሺጌፆሪርኬፔ«ቶሚቤ»ሮኑፌቦሻሬሾዓቢቆሎጎሴ፤ፃሊዔዪሌሼዛዖፋፂጉ?ሞሁቂምዉዮልጫቱኖፊኩቾፒፄዱፓጪቄቺፖ‹›ሙዑቻሹሆፑጳጬጴዚዜቁቡብሉሩዌ!ዞጲቼፁቹፎጮዩጄዊ፡ጩጶፉጂዙሽጆጃዝጁጱግ[]()0ፍዤፕ14ድ26-ዣህት379ኝ	21																									148																																																																													13
gof-gofRNT.txt	Latin	a iseont ydhkugmblrw.7 pqcxfHYX“zA”ISG;NTK?EPMQjW‘’BDF!LUO:RZC[]()01426-39	25	49																																																																																																					
grc-grc-tisch.txt	Greek	 νατο εςισκρπμλδἐὶγθυί ηῦὐέωὸἀάό.ῖῶὰύχἰφὴ·ήὲβῆὁὑἔῷἡξώὅὺἱἸζᾶῇἶ’ἄῳῃὼ;ψἵἑἴἦᾳὃὀΧὡὄὖἁΠΚὗὕἤἕἈἠἢΣΜὥΤἷῥἅΦὔἂἘἹΔὧᾷΒἥΓἩᾧἃἣΛϋΝϊΟἓΕΐὠἧῴὓὦΑᾖὤὢἜῬᾗΖἙῄἳΘἌᾔὉἝἆὍἮὩἨᾠῒᾐὈΰὙᾅἬ[]ἪἍᾄἉὒὭὮἼΨᾑῢὂὝᾴὌἽἭὋϛʹ	10		165																																																																																																				
grc-grcbrent.txt	Greek	 αντοεσςκιρπὶμλ υἐ δίὐγθὸωηέῦάἀῶύ.ὰόβΚὴήῖχῆφἰ·ἱὺξἔῷὁἡὲώἸὑῇψἶὼὅῳʼζᾶἈῃἄΣΘὀἘΜἑἴ;ῥὕΔᾳἕὄὡΒἁἦΑΤὗΟὃΓἹΠΝῤΕΛἤἢΧἵἠἅΦῬἥἷἂὍἃᾷὉἣὥὖὧἩῒὈΖὔἌἜὠΐΥᾠὤἙϊἉἧῴὓᾗἳΙἨᾧὩᾖὦἓὙὨᾀΗΡᾅἝᾔᾐἍὋῄὪὭἪΨΩᾤὢἮἼὮἬἆᾄἽὌἭἛ“ὬὝᾴᾂὯᾑΰἋΞἲᾆὂϋὒ()”ῢἎὫ[]ἫἯᾟἚ̣	13		188																																						1																																																														
grc-grcbyz.txt	Greek	 νατο εςισρκπμλδἐὶγυ ίθηῦὐέωὸἀάόῖ.ῶύὰχ·ἰὴφήὲβῆὁὑῷἔἡξώὅὺἱἸζᾶῇἶΘ᾽ἄΚῳὼῃ;ψἵἑΠἴἦᾳΧὀὃὖὡὄὗἁὕἕἤἈἢἠΣΜΤὥἷ[]ῥΦὔἘἂΔἹἅὧΒΓᾷἥᾧἩἃἣΛΟΐῴΝΕϋϊἉ!ἓ—ὠὓΑὉἧῒἜὦὤἌᾖἨἍῬᾗὢἳΖἙᾔἮὍἝὙὩἆᾠᾐὈῄᾅἬὭἼᾄἪΰὨὒὮΩὯᾑῢΥὝ«»ᾴὌἽἛἭὋ⟦⟧΄	14		169																																																																																																				
grc-grcf35.txt	Greek	 νατο εςισρκπμλ δἐὶγυίθηῦὐέωὸάἀ.όῖῶύὰχἰήφὴὲβῆΚὑῷὁ·ἔἡξώ»ἱὅἸ«ὺΠζᾶῇΘἶ᾿ῳἄἈῃὼ;ψΤἵἑἘΟeΧἴΜᾳ—ὖὀὉἦΣΕὃὄὡ›ὗ‹ἁΔὕsἕἤaot()iἠrἢnΛΓΥhΒΦἜlἷἩὍὥὔἌἂΝῥudἹἅΑἉὧᾷἥᾧὙcmfἃἣTῴpἮ ὩbgwϊΐῬAΖἨἍyὠὋἙἧἓἝὓvὭὤἪᾖὦᾗὢϋJἳSPἬᾔὈΙἼHk’ὌxὝGᾠΩἆᾐῒῄὮCMΗBFἽLᾍ‘“”EΨRWDἋI-zὯἭΡὨἎᾜἛqᾄYO!ὬNjᾯΰὒK21Ξᾑῢᾦ:8ᾴ=΄	25	47	180																																																																																																				
grc-grcmt.txt	Greek	 αεοιντ υςησκρπωμλδγθχφβξζψ23750-91P486VNAISMF(:)DTOG	16	12	25																																																																																																				
grc-grctcgnt.txt	Greek	 νατο εςισρκπμλ δἐὶγυίθηῦὐέωὸάἀό.ῖῶύὰχἰήφὴὲβ·ῆὑῷὁΚἔἡξώἱὅἸὺζῇἶΘᾶ᾽ῳΠἄῃ;ὼψἈΤἵἑἘΟἴΧᾳΜὀὖἦὄὃὉΕὡΣὗἁὕΔἕἤἠἢΛΦἜἷΓὥὔὍῥἩἂΒἌἅᾷΝἹὧ—ἥᾧΑἃὙῴἣἮὩἨϊΐἉῬἙὠὋἧἓἝὓἪΖὭὤὦἍᾖὢᾗῄἳϋἬᾔὈἼὝᾠῒἆᾐἽὮᾍΥὌἭἋὯΨἎᾜᾄὨ΄ἛὬᾯΰΗἫΞὒᾑῢᾴ	7		177																																																																																																				
grc-grctr.txt	Greek	 νατο εςισρκπμλ δἐὶγυίθηῦὐέωὸάἀό.ῖῶύὰχἰφήὴβὲ·ῆὑὁῷΚἔἡξώἱὅἸὺζῇἶΘᾶ᾿ῳἄΠῃ;ὼψἈΤἵἑἘΟἴΧᾳΜὖὀἦὄὃὉἁΕΣὡὗὕΔἕἤἠἢΛΦἜἷΓὥἅἂὔὍῥἩΒἌᾷΝἹὧ—ἥᾧΑὙἃἣἮῴὩἨϊΐῬἙὠἧὋὓἝἓΖἪὭὤὦᾖὢᾗῄἳἬᾔὈἼὝᾠῒἆᾐ΄ἽᾍϋἉὮΥἍὌἭἋὯΨἎᾜᾄὨἛΩΗὬᾯΰἫΞὒᾑῢᾴ᾽ϛ	7		180																																																																																																				
